6.199	-1.255	0.05	0.005
6.399	-1.19	0.05	0.005
6.601	-1.145	0.05	0.005
6.8	-1.11	0.05	0.005
6.999	-1.075	0.05	0.005
7.199	-1.035	0.05	0.005
7.401	-0.97	0.1	0.01
7.6	-0.915	0.1	0.01
7.8	-0.87	0.1	0.01
7.999	-0.825	0.2	0.02
8.2	-0.8	0.35	0.035
8.4	-0.775	0.45	0.045
8.6	-0.735	1.1	0.11
8.8	-0.705	2.15	0.215
9	-0.685	3.95	0.395
9.2	-0.705	4.85	0.485
9.4	-0.7	3.9	0.39
9.6	-0.685	4.1	0.41
9.8	-0.62	7.05	0.705
10	-0.565	18.4	1.84
10.2	-0.56	24.95	2.495
10.4	-0.545	32	3.2
10.6	-0.535	34.65	3.465
10.8	-0.5	37.35	3.735
11.001	-0.455	59.5	5.95
11.2	-0.415	81.35	8.135
11.4	-0.41	89.05	8.905
11.6	-0.4	90.5	9.05
11.8	-0.41	90.95	9.095
12.001	-0.41	89.85	8.985
12.2	-0.41	89.75	8.975
12.4	-0.41	89.4	8.94
12.6	-0.41	89.25	8.925
12.8	-0.415	89	8.9
13	-0.415	88.05	8.805
13.2	-0.415	87.7	8.77
13.4	-0.415	88.25	8.825
MIN=0	-10	0	-10
MAX=20	10	100	10
SCALE=20	5	50	5
DEC=1	2	1	2
DEF="Tiempo" t / s	"Tensión" U_B1 / V	"Fotocorriente" I / pA	"Tensión" U_A1 / V
0	-3.33	0.1	0.01
0.2	-3.255	0.1	0.01
0.4	-3.19	0.1	0.01
0.6	-3.135	0.1	0.01
0.8	-3.05	0.15	0.015
1	-2.97	0.1	0.01
1.2	-2.88	0.15	0.015
1.4	-2.8	0.1	0.01
1.6	-2.73	0.1	0.01
1.8	-2.635	0.1	0.01
2	-2.575	0.1	0.01
2.2	-2.53	0.1	0.01
2.4	-2.475	0.1	0.01
2.6	-2.425	0.1	0.01
2.8	-2.355	0.15	0.015
3	-2.285	0.1	0.01
3.2	-2.22	0.15	0.015
3.4	-2.15	0.15	0.015
3.6	-2.09	0.15	0.015
3.799	-2.015	0.15	0.015
3.999	-1.915	0.15	0.015
4.199	-1.835	0.15	0.015
4.4	-1.725	0.15	0.015
4.599	-1.62	0.2	0.02
4.799	-1.54	0.15	0.015
4.999	-1.465	0.15	0.015
5.2	-1.385	0.15	0.015
5.399	-1.295	0.15	0.015
5.599	-1.21	0.15	0.015
5.799	-1.15	0.15	0.015
5.999	-1.09	0.15	0.015
6.199	-1.04	0.1	0.01
6.399	-0.995	0.1	0.01
6.599	-0.945	0.15	0.015
6.799	-0.91	0.15	0.015
6.999	-0.865	0.1	0.01
7.199	-0.83	0.1	0.01
